Customer ID,Region,State,City,Postal Code,AddressID,Category,Sub-Category,CategoryID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,Product ID,Product Name,Sales,Quantity,Discount,Profit,Catalogue price,Supplier price
AG-10390,South,Virginia,Arlington,22204,A003830,Office Supplies,Binders,C0010,7843,CA-2014-158470,2014-04-19,2014-04-23,Second Class,Allen Goldenen,Consumer,United States,OFF-BI-10003638,GBC Durable Plastic Covers,5805,3,0.0,2670,1934,1044
AG-10390,South,Virginia,Arlington,22204,A003830,Office Supplies,Paper,C0008,7844,CA-2014-158470,2014-04-19,2014-04-23,Second Class,Allen Goldenen,Consumer,United States,OFF-PA-10001569,Xerox 232,7128,11,0.0,3421,648,336
GM-14500,Central,Texas,Pharr,78577,A003831,Furniture,Tables,C0003,7845,US-2017-123834,2017-07-21,2017-07-25,Standard Class,Gene McClure,Consumer,United States,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,12440,4,0.3,-2132,4443,3643
JK-15205,South,Virginia,Arlington,22204,A003832,Office Supplies,Paper,C0008,7846,CA-2015-125976,2015-09-27,2015-10-02,Standard Class,Jamie Kunitz,Consumer,United States,OFF-PA-10001125,Xerox 1988,15490,5,0.0,6970,3098,1703
JK-15205,South,Virginia,Arlington,22204,A003832,Technology,Phones,C0014,7847,CA-2015-125976,2015-09-27,2015-10-02,Standard Class,Jamie Kunitz,Consumer,United States,TEC-PH-10002496,Cisco SPA301,187188,12,0.0,56156,15599,10919
DW-13540,Central,Texas,Houston,77070,A003833,Furniture,Furnishings,C0004,7848,CA-2016-128706,2016-02-27,2016-03-02,Standard Class,Don Weiss,Consumer,United States,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,1619,2,0.6,-688,2023,1153
AS-10090,Central,Texas,Irving,75061,A003834,Office Supplies,Storage,C0012,7849,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,Adam Shillingsburg,Consumer,United States,OFF-ST-10000321,Akro Stacking Bins,1893,3,0.2,-378,789,757
AS-10090,Central,Texas,Irving,75061,A003834,Office Supplies,Storage,C0012,7850,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,Adam Shillingsburg,Consumer,United States,OFF-ST-10002957,Sterilite Show Offs Storage Containers,1267,3,0.2,-316,528,528
AS-10090,Central,Texas,Irving,75061,A003834,Office Supplies,Labels,C0013,7851,CA-2016-104311,2016-05-02,2016-05-06,Standard Class,Adam Shillingsburg,Consumer,United States,OFF-LA-10000973,Avery 502,504,2,0.2,176,315,163
TS-21205,Central,Illinois,Chicago,60653,A003835,Office Supplies,Paper,C0008,7852,CA-2014-169649,2014-12-09,2014-12-15,Standard Class,Thomas Seio,Corporate,United States,OFF-PA-10000143,Astroparche Fine Business Paper,844,2,0.2,295,528,274
TS-21205,Central,Illinois,Chicago,60653,A003835,Office Supplies,Appliances,C0009,7853,CA-2014-169649,2014-12-09,2014-12-15,Standard Class,Thomas Seio,Corporate,United States,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,2038,2,0.8,-5300,5097,3669
SM-20320,West,California,Los Angeles,90049,A003836,Office Supplies,Paper,C0008,7854,CA-2015-144890,2015-12-25,2015-12-29,Standard Class,Sean Miller,Home Office,United States,OFF-PA-10001526,Xerox 1949,996,2,0.0,488,498,253
BH-11710,South,Mississippi,Hattiesburg,39401,A003837,Office Supplies,Appliances,C0009,7855,CA-2017-135587,2017-12-07,2017-12-12,Standard Class,Brosina Hoffman,Consumer,United States,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",32064,4,0.0,8977,8016,5771
BH-11710,South,Mississippi,Hattiesburg,39401,A003837,Technology,Accessories,C0015,7856,CA-2017-135587,2017-12-07,2017-12-12,Standard Class,Brosina Hoffman,Consumer,United States,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,5200,4,0.0,2340,1300,715
LW-16825,East,New York,New York City,10024,A003838,Office Supplies,Binders,C0010,7857,CA-2014-103429,2014-05-30,2014-06-01,First Class,Laurel Workman,Corporate,United States,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",2558,2,0.2,895,1598,831
LW-16825,East,New York,New York City,10024,A003838,Technology,Phones,C0014,7858,CA-2014-103429,2014-05-30,2014-06-01,First Class,Laurel Workman,Corporate,United States,TEC-PH-10003505,Geemarc AmpliPOWER60,46400,5,0.0,13456,9280,6588
LW-16825,East,New York,New York City,10024,A003838,Office Supplies,Appliances,C0009,7859,CA-2014-103429,2014-05-30,2014-06-01,First Class,Laurel Workman,Corporate,United States,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,23595,3,0.0,7786,7864,5269
LW-16825,East,New York,New York City,10024,A003838,Office Supplies,Paper,C0008,7860,CA-2014-103429,2014-05-30,2014-06-01,First Class,Laurel Workman,Corporate,United States,OFF-PA-10001712,Xerox 1948,3996,4,0.0,1798,999,549
JA-15970,East,Ohio,Cuyahoga Falls,44221,A003839,Office Supplies,Binders,C0010,7861,CA-2017-152261,2017-03-02,2017-03-06,Standard Class,Joseph Airdo,Consumer,United States,OFF-BI-10002353,GBC VeloBind Cover Sets,1852,4,0.7,-1235,1543,772
KA-16525,West,Washington,Seattle,98103,A003840,Technology,Accessories,C0015,7862,CA-2015-142993,2015-10-12,2015-10-17,Standard Class,Kelly Andreada,Consumer,United States,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,1789,2,0.0,340,894,724
KA-16525,West,Washington,Seattle,98103,A003840,Office Supplies,Storage,C0012,7863,CA-2015-142993,2015-10-12,2015-10-17,Standard Class,Kelly Andreada,Consumer,United States,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",8196,2,0.0,0,4098,4098
TG-21310,West,Arizona,Mesa,85204,A003841,Office Supplies,Storage,C0012,7864,CA-2015-143364,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,United States,OFF-ST-10002743,SAFCO Boltless Steel Shelving,27273,3,0.2,-6477,11363,11250
TG-21310,West,Arizona,Mesa,85204,A003841,Office Supplies,Paper,C0008,7865,CA-2015-143364,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,United States,OFF-PA-10001846,Xerox 1899,1849,4,0.2,670,577,294
TG-21310,West,Arizona,Mesa,85204,A003841,Furniture,Chairs,C0002,7866,CA-2015-143364,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,United States,FUR-CH-10004287,SAFCO Arco Folding Chair,44192,2,0.2,4971,27620,19610
TG-21310,West,Arizona,Mesa,85204,A003841,Furniture,Bookcases,C0001,7867,CA-2015-143364,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,United States,FUR-BO-10001608,"Hon Metal Bookcases, Black",12776,6,0.7,-19164,7097,5323
DB-13360,West,Utah,Salt Lake City,84106,A003842,Office Supplies,Paper,C0008,7868,CA-2014-100972,2014-11-19,2014-11-24,Second Class,Dennis Bolton,Home Office,United States,OFF-PA-10000357,Xerox 1888,16644,3,0.0,7989,5548,2884
LS-17245,West,California,Los Angeles,90045,A003843,Office Supplies,Paper,C0008,7869,CA-2016-136994,2016-05-27,2016-06-02,Standard Class,Lynn Smith,Consumer,United States,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",1338,2,0.0,615,669,361
MO-17950,South,North Carolina,Jacksonville,28540,A003844,Technology,Accessories,C0015,7870,US-2017-166233,2017-07-03,2017-07-09,Standard Class,Michael Oakman,Consumer,United States,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,2400,2,0.2,-270,1500,1335
CA-11965,East,Ohio,Lakewood,44107,A003845,Office Supplies,Envelopes,C0007,7871,CA-2017-122112,2017-09-25,2017-09-29,Standard Class,Carol Adams,Corporate,United States,OFF-EN-10004459,Security-Tint Envelopes,2444,4,0.2,886,764,389
DB-12910,West,California,Lake Forest,92630,A003846,Office Supplies,Labels,C0013,7872,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,Daniel Byrd,Home Office,United States,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,616,2,0.0,295,308,160
DB-12910,West,California,Lake Forest,92630,A003846,Furniture,Chairs,C0002,7873,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,Daniel Byrd,Home Office,United States,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,91513,4,0.2,10295,28597,20304
DB-12910,West,California,Lake Forest,92630,A003846,Office Supplies,Paper,C0008,7874,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,Daniel Byrd,Home Office,United States,OFF-PA-10004610,Xerox 1900,856,2,0.0,385,428,235
DB-12910,West,California,Lake Forest,92630,A003846,Office Supplies,Paper,C0008,7875,CA-2016-101672,2016-10-03,2016-10-07,Standard Class,Daniel Byrd,Home Office,United States,OFF-PA-10001878,Xerox 1891,9782,2,0.0,4597,4891,2592
DK-12835,West,Oregon,Portland,97206,A003847,Office Supplies,Paper,C0008,7876,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,Damala Kotsonis,Corporate,United States,OFF-PA-10002036,Xerox 1930,3110,6,0.2,1127,648,330
DK-12835,West,Oregon,Portland,97206,A003847,Office Supplies,Appliances,C0009,7877,CA-2017-168403,2017-09-09,2017-09-15,Standard Class,Damala Kotsonis,Corporate,United States,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,1117,1,0.2,83,1397,1033
EB-14170,South,North Carolina,Charlotte,28205,A003848,Office Supplies,Labels,C0013,7878,CA-2015-148705,2015-03-12,2015-03-18,Standard Class,Evan Bailliet,Consumer,United States,OFF-LA-10001641,Avery 518,504,2,0.2,176,315,163
DR-12940,Central,Illinois,Aurora,60505,A003849,Furniture,Furnishings,C0004,7879,CA-2016-160241,2016-11-29,2016-12-04,Second Class,Daniel Raglin,Home Office,United States,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",24217,4,0.6,-30272,15135,13622
JS-15685,East,Pennsylvania,Philadelphia,19140,A003850,Furniture,Tables,C0003,7880,CA-2016-155747,2016-06-14,2016-06-21,Standard Class,Jim Sink,Corporate,United States,FUR-TA-10003392,Global Adaptabilities Conference Tables,33717,2,0.4,-11801,28098,22759
LC-16870,West,Colorado,Thornton,80229,A003851,Office Supplies,Art,C0011,7881,CA-2017-118017,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,OFF-AR-10003856,Newell 344,1334,6,0.2,100,277,205
LC-16870,West,Colorado,Thornton,80229,A003851,Technology,Accessories,C0015,7882,CA-2017-118017,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,7675,6,0.2,1055,1598,1103
LC-16870,West,Colorado,Thornton,80229,A003851,Technology,Accessories,C0015,7883,CA-2017-118017,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,10233,8,0.2,1407,1598,1103
LC-16870,West,Colorado,Thornton,80229,A003851,Office Supplies,Paper,C0008,7884,CA-2017-118017,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",1032,2,0.2,374,645,328
LC-16870,West,Colorado,Thornton,80229,A003851,Office Supplies,Supplies,C0005,7885,CA-2017-118017,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,OFF-SU-10004782,"Elite 5"" Scissors",4732,7,0.2,591,844,591
LC-16870,West,Colorado,Thornton,80229,A003851,Furniture,Furnishings,C0004,7886,CA-2017-118017,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,FUR-FU-10004351,Staple-based wall hangings,2337,3,0.2,701,974,545
LC-16870,West,Colorado,Thornton,80229,A003851,Furniture,Furnishings,C0004,7887,CA-2017-118017,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",1672,5,0.2,334,418,267
LC-16870,West,Colorado,Thornton,80229,A003851,Furniture,Furnishings,C0004,7888,CA-2017-118017,2017-12-03,2017-12-06,Second Class,Lena Cacioppo,Consumer,United States,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,1619,1,0.2,465,2023,1153
JP-15520,West,California,Davis,95616,A003852,Office Supplies,Paper,C0008,7889,CA-2016-113117,2016-08-16,2016-08-22,Standard Class,Jeremy Pistek,Consumer,United States,OFF-PA-10000019,Xerox 1931,3240,5,0.0,1555,648,336
TS-21655,South,Arkansas,Fayetteville,72701,A003853,Office Supplies,Art,C0011,7890,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,Trudy Schmidt,Consumer,United States,OFF-AR-10003811,Newell 327,1989,9,0.0,537,221,161
TS-21655,South,Arkansas,Fayetteville,72701,A003853,Technology,Accessories,C0015,7891,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,Trudy Schmidt,Consumer,United States,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,39998,2,0.0,17199,19999,11399
TS-21655,South,Arkansas,Fayetteville,72701,A003853,Furniture,Furnishings,C0004,7892,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,Trudy Schmidt,Consumer,United States,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",34385,5,0.0,13754,6877,4126
TS-21655,South,Arkansas,Fayetteville,72701,A003853,Office Supplies,Paper,C0008,7893,CA-2016-148684,2016-12-25,2016-12-29,Standard Class,Trudy Schmidt,Consumer,United States,OFF-PA-10003302,Xerox 1906,10632,3,0.0,4997,3544,1878
NM-18445,East,New York,New York City,10011,A003854,Office Supplies,Binders,C0010,7894,CA-2017-125367,2017-07-23,2017-07-30,Standard Class,Nathan Mautz,Home Office,United States,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1392,3,0.2,434,579,319
EH-14125,East,West Virginia,Wheeling,26003,A003855,Office Supplies,Binders,C0010,7895,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,Eugene Hildebrand,Home Office,United States,OFF-BI-10002852,Ibico Standard Transparent Covers,8240,5,0.0,4037,1648,840
EH-14125,East,West Virginia,Wheeling,26003,A003855,Office Supplies,Binders,C0010,7896,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,Eugene Hildebrand,Home Office,United States,OFF-BI-10000145,Zipper Ring Binder Pockets,624,2,0.0,305,312,159
EH-14125,East,West Virginia,Wheeling,26003,A003855,Office Supplies,Paper,C0008,7897,CA-2017-124744,2017-06-21,2017-06-25,Standard Class,Eugene Hildebrand,Home Office,United States,OFF-PA-10001970,Xerox 1908,44784,8,0.0,21944,5598,2854
DC-12850,South,Tennessee,Memphis,38109,A003856,Office Supplies,Appliances,C0009,7898,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,Dan Campbell,Consumer,United States,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,27204,7,0.2,3060,4857,3449
DC-12850,South,Tennessee,Memphis,38109,A003856,Office Supplies,Binders,C0010,7899,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,Dan Campbell,Consumer,United States,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,161458,6,0.7,-123784,89699,47540
DC-12850,South,Tennessee,Memphis,38109,A003856,Office Supplies,Fasteners,C0006,7900,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,Dan Campbell,Consumer,United States,OFF-FA-10003495,Staples,2432,5,0.2,911,607,304
DC-12850,South,Tennessee,Memphis,38109,A003856,Technology,Accessories,C0015,7901,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,Dan Campbell,Consumer,United States,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,158,2,0.2,47,99,55
DC-12850,South,Tennessee,Memphis,38109,A003856,Furniture,Furnishings,C0004,7902,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,Dan Campbell,Consumer,United States,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,3198,1,0.2,0,3997,3198
DC-12850,South,Tennessee,Memphis,38109,A003856,Office Supplies,Envelopes,C0007,7903,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,Dan Campbell,Consumer,United States,OFF-EN-10003845,Colored Envelopes,1476,5,0.2,479,369,199
DC-12850,South,Tennessee,Memphis,38109,A003856,Furniture,Chairs,C0002,7904,CA-2017-128363,2017-08-13,2017-08-18,Standard Class,Dan Campbell,Consumer,United States,FUR-CH-10002073,Hon Olson Stacker Chairs,42364,2,0.2,4766,26477,18799
DO-13645,Central,Texas,Houston,77036,A003857,Office Supplies,Paper,C0008,7905,CA-2015-126669,2015-11-07,2015-11-13,Standard Class,Doug O'Connell,Consumer,United States,OFF-PA-10001357,Xerox 1886,7664,2,0.2,2682,4790,2490
LS-16975,Central,Texas,Dallas,75217,A003858,Office Supplies,Envelopes,C0007,7906,US-2015-118766,2015-10-15,2015-10-22,Standard Class,Lindsay Shagiari,Home Office,United States,OFF-EN-10001415,Staple envelope,446,1,0.2,167,558,279
LS-16975,Central,Texas,Dallas,75217,A003858,Office Supplies,Binders,C0010,7907,US-2015-118766,2015-10-15,2015-10-22,Standard Class,Lindsay Shagiari,Home Office,United States,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,396,10,0.8,-693,198,108
RW-19630,West,California,San Francisco,94122,A003859,Office Supplies,Appliances,C0009,7908,CA-2016-112585,2016-07-30,2016-08-02,First Class,Rob Williams,Corporate,United States,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,71564,2,0.0,17891,35782,26836
RD-19720,West,California,Morgan Hill,95037,A003860,Furniture,Tables,C0003,7909,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,Roger Demir,Consumer,United States,FUR-TA-10004147,Hon 4060 Series Tables,26870,3,0.2,671,11196,8732
RD-19720,West,California,Morgan Hill,95037,A003860,Office Supplies,Art,C0011,7910,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,Roger Demir,Consumer,United States,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,2192,8,0.0,591,274,200
RD-19720,West,California,Morgan Hill,95037,A003860,Office Supplies,Storage,C0012,7911,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,Roger Demir,Consumer,United States,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,4872,3,0.0,730,1623,1380
RD-19720,West,California,Morgan Hill,95037,A003860,Furniture,Bookcases,C0001,7912,CA-2016-149762,2016-12-03,2016-12-07,Standard Class,Roger Demir,Consumer,United States,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,20566,2,0.15,-1209,12098,10888
RB-19570,Central,Illinois,Saint Charles,60174,A003861,Furniture,Furnishings,C0004,7913,CA-2016-167605,2016-04-28,2016-04-30,Second Class,Rob Beeghly,Consumer,United States,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",3034,2,0.6,-3186,3793,3110
JE-15715,East,Ohio,Cleveland,44105,A003862,Office Supplies,Storage,C0012,7914,US-2017-105697,2017-08-25,2017-08-27,First Class,Joe Elijah,Consumer,United States,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",2569,2,0.2,192,1605,1188
SR-20740,East,New York,New York City,10024,A000303,Technology,Machines,C0016,7915,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,Steven Roelle,Home Office,United States,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,340450,5,0.0,166820,68090,34725
SR-20740,East,New York,New York City,10024,A000303,Technology,Accessories,C0015,7916,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,Steven Roelle,Home Office,United States,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,10134,3,0.0,810,3378,3107
PO-19195,East,Pennsylvania,Philadelphia,19140,A003863,Furniture,Chairs,C0002,7917,CA-2015-110891,2015-11-20,2015-11-24,Standard Class,Phillina Ober,Home Office,United States,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",34437,4,0.3,-9347,12299,10946
JK-16120,Central,Texas,Garland,75043,A003864,Office Supplies,Art,C0011,7918,CA-2017-100783,2017-09-04,2017-09-08,Second Class,Julie Kriz,Home Office,United States,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",3038,1,0.2,379,3797,2658
JP-16135,West,California,San Diego,92024,A003865,Office Supplies,Binders,C0010,7919,CA-2015-152513,2015-07-04,2015-07-08,Second Class,Julie Prescott,Home Office,United States,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,2284,2,0.2,742,1428,771
Dp-13240,East,Connecticut,Waterbury,6708,A003866,Office Supplies,Storage,C0012,7920,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dean percer,Home Office,United States,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,3861,2,0.0,1081,1930,1390
Dp-13240,East,Connecticut,Waterbury,6708,A003866,Technology,Accessories,C0015,7921,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dean percer,Home Office,United States,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,5998,2,0.0,1079,2999,2459
JB-16000,East,Maryland,Columbia,21044,A003867,Office Supplies,Binders,C0010,7922,CA-2017-107713,2017-03-13,2017-03-17,Standard Class,Joy Bell-,Consumer,United States,OFF-BI-10002026,Avery Arch Ring Binders,17430,3,0.0,8192,5810,3079
PP-18955,South,Florida,Hollywood,33021,A003868,Technology,Phones,C0014,7923,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,Paul Prost,Home Office,United States,TEC-PH-10000526,Vtech CS6719,38396,5,0.2,3839,9599,6911
PP-18955,South,Florida,Hollywood,33021,A003868,Office Supplies,Binders,C0010,7924,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,Paul Prost,Home Office,United States,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,1557,3,0.7,-1141,1729,899
RF-19840,South,Virginia,Springfield,22153,A003869,Office Supplies,Binders,C0010,7925,CA-2016-125843,2016-08-13,2016-08-16,First Class,Roy Französisch,Consumer,United States,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,2232,4,0.0,1071,558,290
RF-19840,South,Virginia,Springfield,22153,A003869,Office Supplies,Labels,C0013,7926,CA-2016-125843,2016-08-13,2016-08-16,First Class,Roy Französisch,Consumer,United States,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,10360,7,0.0,5180,1480,740
KH-16330,East,New York,New York City,10035,A003870,Technology,Accessories,C0015,7927,CA-2017-120404,2017-11-20,2017-11-24,Second Class,Katharine Harms,Corporate,United States,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,297,3,0.0,133,99,54
KH-16330,East,New York,New York City,10035,A003870,Technology,Phones,C0014,7928,CA-2017-120404,2017-11-20,2017-11-24,Second Class,Katharine Harms,Corporate,United States,TEC-PH-10001363,Apple iPhone 5S,56999,1,0.0,17099,56999,39899
KH-16330,East,New York,New York City,10035,A003870,Furniture,Furnishings,C0004,7929,CA-2017-120404,2017-11-20,2017-11-24,Second Class,Katharine Harms,Corporate,United States,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,5097,3,0.0,917,1698,1393
EM-14200,Central,Texas,Dallas,75217,A003871,Furniture,Tables,C0003,7930,CA-2017-167549,2017-07-25,2017-07-27,First Class,Evan Minnotte,Home Office,United States,FUR-TA-10004767,Safco Drafting Table,29811,6,0.3,-425,7098,5039
DK-12835,East,New York,New York City,10024,A003872,Office Supplies,Art,C0011,7931,CA-2016-120082,2016-03-25,2016-03-27,Second Class,Damala Kotsonis,Corporate,United States,OFF-AR-10001955,Newell 319,5952,3,0.0,1785,1984,1388
MC-17425,West,Oregon,Portland,97206,A003873,Furniture,Chairs,C0002,7932,US-2016-168095,2016-07-15,2016-07-20,Standard Class,Mark Cousins,Corporate,United States,FUR-CH-10004886,Bevis Steel Folding Chairs,23028,3,0.2,2302,9595,6908
MC-17425,West,Oregon,Portland,97206,A003873,Office Supplies,Paper,C0008,7933,US-2016-168095,2016-07-15,2016-07-20,Standard Class,Mark Cousins,Corporate,United States,OFF-PA-10003641,Xerox 1909,10552,5,0.2,3429,2638,1424
RW-19540,West,California,Brentwood,94513,A003874,Office Supplies,Envelopes,C0007,7934,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,Rick Wilson,Corporate,United States,OFF-EN-10003134,Staple envelope,2336,2,0.0,1168,1168,584
RW-19540,West,California,Brentwood,94513,A003874,Technology,Phones,C0014,7935,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,Rick Wilson,Corporate,United States,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,7197,3,0.2,899,2999,2099
RW-19540,West,California,Brentwood,94513,A003874,Office Supplies,Paper,C0008,7936,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,Rick Wilson,Corporate,United States,OFF-PA-10003893,Xerox 1962,856,2,0.0,385,428,235
RW-19540,West,California,Brentwood,94513,A003874,Office Supplies,Binders,C0010,7937,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,Rick Wilson,Corporate,United States,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1392,3,0.2,487,579,301
RW-19540,West,California,Brentwood,94513,A003874,Office Supplies,Appliances,C0009,7938,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,Rick Wilson,Corporate,United States,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,251829,9,0.0,65475,27981,20705
RW-19540,West,California,Brentwood,94513,A003874,Office Supplies,Storage,C0012,7939,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,Rick Wilson,Corporate,United States,OFF-ST-10001496,Standard Rollaway File with Lock,54057,3,0.0,14054,18019,13334
RW-19540,West,California,Brentwood,94513,A003874,Office Supplies,Binders,C0010,7940,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,Rick Wilson,Corporate,United States,OFF-BI-10004230,GBC Recycled Grain Textured Covers,22105,8,0.2,7736,3454,1796
DS-13180,West,California,San Diego,92037,A003875,Furniture,Chairs,C0002,7941,CA-2016-146325,2016-12-14,2016-12-17,First Class,David Smith,Corporate,United States,FUR-CH-10001146,"Global Task Chair, Black",8142,2,0.2,-916,5089,4529
DS-13180,West,California,San Diego,92037,A003875,Office Supplies,Storage,C0012,7942,CA-2016-146325,2016-12-14,2016-12-17,First Class,David Smith,Corporate,United States,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",13480,10,0.0,3504,1348,997
GA-14725,Central,Texas,Dallas,75081,A003876,Office Supplies,Binders,C0010,7943,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,Guy Armstrong,Consumer,United States,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,3958,9,0.8,-5937,2199,1099
GA-14725,Central,Texas,Dallas,75081,A003876,Office Supplies,Supplies,C0005,7944,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,Guy Armstrong,Consumer,United States,OFF-SU-10000946,Staple remover,4468,7,0.2,502,798,566
GA-14725,Central,Texas,Dallas,75081,A003876,Office Supplies,Art,C0011,7945,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,Guy Armstrong,Consumer,United States,OFF-AR-10001615,Newell 34,3174,2,0.2,238,1984,1468
